seed,probMeat,k,EquipmentPerPerson,nPeople,switchers,meatersA1,meatersA2,meatersImmo
-857571165,0.2,0.6,0.5,5000.0,102651.0,51.0,51.0,51.0
-2136529046,0.2,0.6,0.5,5000.0,104605.0,49.0,50.0,50.0
-1563890815,0.2,0.6,0.5,5000.0,108561.0,52.0,51.0,50.0
-328402454,0.2,0.6,0.5,5000.0,103710.0,51.0,50.0,48.0
-1945539678,0.2,0.6,0.5,5000.0,104738.0,51.0,49.0,50.0
1607295817,0.2,0.6,0.5,5000.0,103920.0,49.0,50.0,51.0
81278034,0.2,0.6,0.5,5000.0,102564.0,49.0,50.0,49.0
-1099110422,0.1,0.01,0.5,5000.0,1868.0,19.0,39.0,18.0
533060469,0.1,0.01,0.5,5000.0,1852.0,20.0,40.0,18.0
-2095100987,0.1,0.01,0.5,5000.0,1802.0,19.0,38.0,17.0
-405433211,0.1,0.01,0.5,5000.0,1924.0,18.0,39.0,18.0
1602176707,0.1,0.01,0.5,5000.0,1898.0,19.0,38.0,18.0
-1733953831,0.1,0.01,0.5,5000.0,1892.0,17.0,42.0,17.0
-989540057,0.1,0.01,0.5,5000.0,1853.0,19.0,38.0,19.0
-1974442023,0.1,0.01,0.5,5000.0,1788.0,17.0,39.0,18.0
-1916790744,0.1,0.01,0.5,5000.0,1804.0,19.0,38.0,17.0
-1902030536,0.1,0.01,0.5,5000.0,1828.0,17.0,41.0,19.0
-643995987,0.7000000000000001,0.09,0.5,10000.0,32116.0,53.0,50.0,51.0
981530522,0.7000000000000001,0.09,0.5,10000.0,31419.0,51.0,49.0,55.0
217787477,0.7000000000000001,0.09,0.5,10000.0,31059.0,54.0,50.0,52.0
-2107045614,0.7000000000000001,0.09,0.5,10000.0,31356.0,55.0,49.0,54.0
-911172516,0.7000000000000001,0.09,0.5,10000.0,32269.0,55.0,48.0,52.0
1421483755,0.7000000000000001,0.09,0.5,10000.0,30928.0,53.0,49.0,52.0
-1399440277,0.7000000000000001,0.09,0.5,10000.0,31800.0,53.0,48.0,53.0
1196579454,0.7000000000000001,0.09,0.5,10000.0,30899.0,53.0,51.0,53.0
1465977199,0.7000000000000001,0.09,0.5,10000.0,31612.0,53.0,50.0,52.0
1262954858,0.7000000000000001,0.09,0.5,10000.0,31893.0,53.0,47.0,52.0
-1221915532,0.5,0.4,0.5,5000.0,69756.0,48.0,50.0,51.0
1561588343,0.5,0.4,0.5,5000.0,67707.0,50.0,45.0,50.0
-1757778275,0.5,0.4,0.5,5000.0,71625.0,49.0,52.0,52.0
-483240122,0.5,0.4,0.5,5000.0,70168.0,49.0,49.0,50.0
-2021587708,0.5,0.4,0.5,5000.0,69393.0,50.0,51.0,53.0
-1580705183,0.5,0.4,0.5,5000.0,70613.0,50.0,50.0,48.0
754806669,0.5,0.4,0.5,5000.0,69586.0,48.0,49.0,52.0
1204952984,0.5,0.4,0.5,5000.0,68839.0,50.0,52.0,50.0
-2039783481,0.5,0.4,0.5,5000.0,68986.0,50.0,49.0,49.0
149687193,0.5,0.4,0.5,5000.0,72339.0,50.0,51.0,48.0
-362980433,0.7000000000000001,1.6000000000000003,0.5,10000.0,554688.0,50.0,50.0,50.0
-1468038405,0.7000000000000001,1.6000000000000003,0.5,10000.0,541626.0,50.0,49.0,49.0
1939716286,0.7000000000000001,1.6000000000000003,0.5,10000.0,542676.0,50.0,49.0,51.0
-686408479,0.7000000000000001,1.6000000000000003,0.5,10000.0,556223.0,50.0,49.0,52.0
-854684196,0.7000000000000001,1.6000000000000003,0.5,10000.0,543373.0,52.0,50.0,49.0
-1766063173,0.7000000000000001,1.6000000000000003,0.5,10000.0,547901.0,52.0,50.0,50.0
170735044,0.7000000000000001,1.6000000000000003,0.5,10000.0,545010.0,51.0,51.0,52.0
-407401148,0.7000000000000001,1.6000000000000003,0.5,10000.0,545675.0,48.0,50.0,51.0
644605881,0.7000000000000001,1.6000000000000003,0.5,10000.0,543234.0,50.0,48.0,52.0
-1516544359,0.7000000000000001,1.6000000000000003,0.5,10000.0,542524.0,52.0,51.0,50.0
1020528067,0.30000000000000004,0.8999999999999999,0.5,5000.0,155682.0,51.0,49.0,49.0
1747353516,0.30000000000000004,0.8999999999999999,0.5,5000.0,156869.0,51.0,49.0,49.0
-1529700421,0.30000000000000004,0.8999999999999999,0.5,5000.0,159318.0,53.0,52.0,50.0
1426517542,0.30000000000000004,0.8999999999999999,0.5,5000.0,158982.0,50.0,49.0,53.0
-1591791925,0.30000000000000004,0.8999999999999999,0.5,5000.0,155790.0,53.0,50.0,47.0
-1314351139,0.30000000000000004,0.8999999999999999,0.5,5000.0,159650.0,52.0,48.0,49.0
-1043255596,0.30000000000000004,0.8999999999999999,0.5,5000.0,156970.0,51.0,51.0,50.0
-1404946286,0.30000000000000004,0.8999999999999999,0.5,5000.0,155915.0,49.0,51.0,49.0
1571893645,0.30000000000000004,0.8999999999999999,0.5,5000.0,160102.0,49.0,49.0,50.0
-1619610666,0.30000000000000004,0.8999999999999999,0.5,5000.0,160968.0,49.0,50.0,50.0
519599321,0.30000000000000004,0.04,0.5,5000.0,6794.0,42.0,51.0,41.0
-1326505920,0.30000000000000004,0.04,0.5,5000.0,6894.0,41.0,52.0,41.0
-450072444,0.30000000000000004,0.04,0.5,5000.0,6956.0,42.0,51.0,40.0
-2004770208,0.30000000000000004,0.04,0.5,5000.0,7251.0,42.0,51.0,42.0
-1216188203,0.30000000000000004,0.04,0.5,5000.0,6969.0,42.0,54.0,41.0
-1429678137,0.30000000000000004,0.04,0.5,5000.0,6877.0,44.0,51.0,42.0
1453829363,0.30000000000000004,0.04,0.5,5000.0,7007.0,42.0,51.0,40.0
912683579,0.30000000000000004,0.04,0.5,5000.0,6952.0,40.0,51.0,42.0
611809047,0.30000000000000004,0.04,0.5,5000.0,7126.0,43.0,51.0,43.0
1563096816,0.30000000000000004,0.04,0.5,5000.0,6918.0,41.0,53.0,41.0
241887941,0.6,0.05,0.5,5000.0,8373.0,54.0,49.0,53.0
-359992711,0.6,0.05,0.5,5000.0,8833.0,56.0,49.0,54.0
-1071704717,0.6,0.05,0.5,5000.0,8614.0,53.0,49.0,52.0
-485704623,0.6,0.05,0.5,5000.0,8708.0,52.0,48.0,54.0
629084690,0.6,0.05,0.5,5000.0,8891.0,54.0,46.0,53.0
1405309909,0.6,0.05,0.5,5000.0,8613.0,54.0,49.0,51.0
597577105,0.6,0.05,0.5,5000.0,8798.0,54.0,50.0,56.0
1677261175,0.6,0.05,0.5,5000.0,8787.0,53.0,48.0,53.0
560756270,0.6,0.05,0.5,5000.0,8681.0,52.0,51.0,53.0
1763784137,0.6,0.05,0.5,5000.0,8437.0,54.0,51.0,53.0
874955104,0.30000000000000004,0.08,0.5,5000.0,13726.0,47.0,50.0,44.0
666550991,0.30000000000000004,0.08,0.5,5000.0,13607.0,44.0,50.0,47.0
-937206209,0.30000000000000004,0.08,0.5,5000.0,14044.0,44.0,53.0,47.0
870243380,0.30000000000000004,0.08,0.5,5000.0,13751.0,45.0,49.0,47.0
-1083766754,0.30000000000000004,0.08,0.5,5000.0,14454.0,45.0,52.0,47.0
941367688,0.30000000000000004,0.08,0.5,5000.0,13901.0,47.0,50.0,48.0
-1274540428,0.30000000000000004,0.08,0.5,5000.0,14182.0,46.0,50.0,46.0
-178243156,0.30000000000000004,0.08,0.5,5000.0,13684.0,47.0,52.0,45.0
1671976657,0.30000000000000004,0.08,0.5,5000.0,13447.0,44.0,50.0,44.0
-656595897,0.30000000000000004,0.08,0.5,5000.0,13860.0,48.0,48.0,44.0
822936440,0.5,0.4,0.5,10000.0,142825.0,51.0,50.0,50.0
-1336490656,0.5,0.4,0.5,10000.0,139753.0,48.0,51.0,51.0
1950422409,0.5,0.4,0.5,10000.0,139945.0,49.0,48.0,51.0
1481423119,0.5,0.4,0.5,10000.0,140085.0,50.0,49.0,49.0
1008522408,0.5,0.4,0.5,10000.0,139026.0,50.0,50.0,49.0
464215331,0.5,0.4,0.5,10000.0,139888.0,48.0,50.0,51.0
1552031191,0.5,0.4,0.5,10000.0,140155.0,51.0,49.0,49.0
1104989328,0.5,0.4,0.5,10000.0,139317.0,48.0,50.0,49.0
-1867003959,0.5,0.4,0.5,10000.0,138026.0,51.0,50.0,52.0
-204241125,0.5,0.4,0.5,10000.0,138624.0,48.0,50.0,49.0
-595245301,0.30000000000000004,0.09999999999999999,0.5,5000.0,17166.0,47.0,52.0,47.0
-221934674,0.30000000000000004,0.09999999999999999,0.5,5000.0,17230.0,48.0,52.0,49.0
1668353532,0.30000000000000004,0.09999999999999999,0.5,5000.0,17655.0,47.0,49.0,46.0
-803045422,0.30000000000000004,0.09999999999999999,0.5,5000.0,16861.0,48.0,53.0,50.0
152912912,0.30000000000000004,0.09999999999999999,0.5,5000.0,17451.0,46.0,54.0,45.0
-1962534486,0.30000000000000004,0.09999999999999999,0.5,5000.0,17421.0,49.0,52.0,50.0
-174460060,0.30000000000000004,0.09999999999999999,0.5,5000.0,18007.0,48.0,48.0,51.0
-1373622542,0.30000000000000004,0.09999999999999999,0.5,5000.0,17645.0,47.0,51.0,49.0
-2048084186,0.30000000000000004,0.09999999999999999,0.5,5000.0,17257.0,47.0,51.0,48.0
-1642814208,0.30000000000000004,0.09999999999999999,0.5,5000.0,17123.0,50.0,50.0,47.0
-660118010,0.8,0.060000000000000005,0.5,10000.0,21145.0,58.0,51.0,57.0
-2056521807,0.8,0.060000000000000005,0.5,10000.0,21166.0,59.0,48.0,58.0
1602864199,0.8,0.060000000000000005,0.5,10000.0,21487.0,57.0,48.0,57.0
687585443,0.8,0.060000000000000005,0.5,10000.0,21119.0,60.0,49.0,59.0
-274306106,0.8,0.060000000000000005,0.5,10000.0,21243.0,57.0,49.0,59.0
513327514,0.8,0.060000000000000005,0.5,10000.0,21005.0,59.0,47.0,57.0
-1466943781,0.8,0.060000000000000005,0.5,10000.0,21294.0,58.0,46.0,59.0
1359329786,0.8,0.060000000000000005,0.5,10000.0,20624.0,56.0,48.0,60.0
-161609618,0.8,0.060000000000000005,0.5,10000.0,20810.0,59.0,50.0,58.0
2026796203,0.8,0.060000000000000005,0.5,10000.0,21127.0,58.0,48.0,60.0
-2052392628,0.2,0.01,0.5,10000.0,3506.0,25.0,41.0,27.0
-1385729746,0.2,0.01,0.5,10000.0,3697.0,26.0,41.0,25.0
803690257,0.2,0.01,0.5,10000.0,3608.0,27.0,41.0,26.0
-1488343694,0.2,0.01,0.5,10000.0,3596.0,25.0,40.0,26.0
304942302,0.2,0.01,0.5,10000.0,3591.0,25.0,41.0,26.0
-91323015,0.2,0.01,0.5,10000.0,3525.0,25.0,40.0,26.0
-1615773821,0.2,0.01,0.5,10000.0,3662.0,27.0,43.0,25.0
-534457683,0.2,0.01,0.5,10000.0,3566.0,27.0,40.0,27.0
-1528960533,0.2,0.01,0.5,10000.0,3560.0,26.0,41.0,26.0
1806298808,0.2,0.01,0.5,10000.0,3545.0,25.0,40.0,27.0
960946149,0.9,0.03,0.5,10000.0,10919.0,71.0,47.0,70.0
881870531,0.9,0.03,0.5,10000.0,11110.0,71.0,49.0,71.0
590798135,0.9,0.03,0.5,10000.0,11112.0,70.0,47.0,71.0
-40192156,0.9,0.03,0.5,10000.0,10726.0,71.0,47.0,70.0
890634514,0.9,0.03,0.5,10000.0,11207.0,72.0,47.0,70.0
-1264440385,0.9,0.03,0.5,10000.0,10676.0,71.0,49.0,69.0
-453414944,0.9,0.03,0.5,10000.0,10646.0,69.0,47.0,71.0
469284777,0.9,0.03,0.5,10000.0,11018.0,71.0,46.0,71.0
-2121810340,0.9,0.03,0.5,10000.0,10527.0,71.0,50.0,71.0
-1348136725,0.9,0.03,0.5,10000.0,10810.0,70.0,46.0,70.0
1845064352,0.4,1.3,0.5,10000.0,445868.0,51.0,50.0,50.0
88906878,0.4,1.3,0.5,10000.0,451978.0,50.0,50.0,50.0
-347513028,0.4,1.3,0.5,10000.0,457940.0,51.0,50.0,50.0
-799932455,0.4,1.3,0.5,10000.0,456556.0,51.0,50.0,49.0
-749297418,0.4,1.3,0.5,10000.0,454992.0,49.0,48.0,49.0
-1534621532,0.4,1.3,0.5,10000.0,455895.0,49.0,49.0,49.0
-486582243,0.4,1.3,0.5,10000.0,454449.0,52.0,51.0,50.0
1139863881,0.4,1.3,0.5,10000.0,453165.0,50.0,50.0,50.0
2036797157,0.4,1.3,0.5,10000.0,458465.0,50.0,50.0,49.0
1081032805,0.4,1.3,0.5,10000.0,456568.0,50.0,51.0,49.0
-734010905,0.4,0.04,0.5,10000.0,14038.0,47.0,50.0,47.0
542585660,0.4,0.04,0.5,10000.0,14027.0,48.0,52.0,47.0
-580091189,0.4,0.04,0.5,10000.0,13781.0,46.0,52.0,44.0
-638443603,0.4,0.04,0.5,10000.0,14056.0,46.0,50.0,46.0
861269517,0.4,0.04,0.5,10000.0,14298.0,46.0,49.0,46.0
-1721114423,0.4,0.04,0.5,10000.0,14473.0,46.0,50.0,46.0
2115948258,0.4,0.04,0.5,10000.0,14280.0,47.0,52.0,44.0
1291432557,0.4,0.04,0.5,10000.0,14193.0,46.0,49.0,46.0
-1859157650,0.4,0.04,0.5,10000.0,14066.0,47.0,49.0,47.0
1361951940,0.4,0.04,0.5,10000.0,14442.0,46.0,49.0,46.0
1454870619,0.4,0.30000000000000004,0.5,10000.0,109115.0,51.0,51.0,48.0
1927094903,0.4,0.30000000000000004,0.5,10000.0,107419.0,49.0,50.0,50.0
-1758255733,0.4,0.30000000000000004,0.5,10000.0,107524.0,48.0,52.0,51.0
-1012656384,0.4,0.30000000000000004,0.5,10000.0,106157.0,50.0,50.0,49.0
-413189208,0.4,0.30000000000000004,0.5,10000.0,103847.0,50.0,50.0,49.0
-1860134958,0.4,0.30000000000000004,0.5,10000.0,103273.0,51.0,51.0,49.0
-431633231,0.4,0.30000000000000004,0.5,10000.0,104589.0,49.0,50.0,51.0
1244896021,0.4,0.30000000000000004,0.5,10000.0,104332.0,50.0,48.0,50.0
-495592572,0.4,0.30000000000000004,0.5,10000.0,106940.0,50.0,49.0,50.0
1451889401,0.4,0.30000000000000004,0.5,10000.0,105657.0,51.0,49.0,50.0
-1415499569,0.4,0.09999999999999999,0.5,10000.0,34773.0,48.0,51.0,48.0
-2036333187,0.4,0.09999999999999999,0.5,10000.0,35608.0,48.0,48.0,49.0
-365296155,0.4,0.09999999999999999,0.5,10000.0,36250.0,50.0,51.0,50.0
-2073151655,0.4,0.09999999999999999,0.5,10000.0,33822.0,51.0,48.0,49.0
-962601617,0.4,0.09999999999999999,0.5,10000.0,35127.0,49.0,49.0,49.0
1225286712,0.4,0.09999999999999999,0.5,10000.0,35085.0,49.0,49.0,48.0
57421386,0.4,0.09999999999999999,0.5,10000.0,34965.0,49.0,48.0,49.0
-914238073,0.4,0.09999999999999999,0.5,10000.0,35165.0,49.0,50.0,49.0
1989291952,0.4,0.09999999999999999,0.5,10000.0,35514.0,49.0,51.0,49.0
-592435919,0.4,0.09999999999999999,0.5,10000.0,34976.0,49.0,51.0,49.0
-1355662658,0.1,0.30000000000000004,0.5,10000.0,109772.0,49.0,52.0,51.0
-1721824161,0.1,0.30000000000000004,0.5,10000.0,106280.0,50.0,51.0,50.0
2104828197,0.1,0.30000000000000004,0.5,10000.0,104847.0,51.0,51.0,49.0
555223862,0.1,0.30000000000000004,0.5,10000.0,108424.0,50.0,50.0,47.0
-1694485240,0.1,0.30000000000000004,0.5,10000.0,105273.0,50.0,50.0,51.0
-879794611,0.1,0.30000000000000004,0.5,10000.0,108167.0,49.0,50.0,49.0
863012211,0.1,0.30000000000000004,0.5,10000.0,102964.0,52.0,51.0,51.0
811459622,0.1,0.30000000000000004,0.5,10000.0,105747.0,52.0,50.0,50.0
-1609250659,0.1,0.30000000000000004,0.5,10000.0,105317.0,51.0,50.0,49.0
-1976492065,0.1,0.30000000000000004,0.5,10000.0,105709.0,50.0,50.0,51.0
-1073739355,0.5,2.0000000000000004,0.5,10000.0,628188.0,49.0,51.0,49.0
-2120928436,0.5,2.0000000000000004,0.5,10000.0,628401.0,50.0,50.0,50.0
1753721493,0.5,2.0000000000000004,0.5,10000.0,633539.0,49.0,49.0,50.0
2076226392,0.5,2.0000000000000004,0.5,10000.0,623533.0,50.0,50.0,50.0
-680180846,0.5,2.0000000000000004,0.5,10000.0,630329.0,51.0,51.0,50.0
-1574519551,0.5,2.0000000000000004,0.5,10000.0,631539.0,49.0,51.0,51.0
764737238,0.5,2.0000000000000004,0.5,10000.0,627354.0,50.0,49.0,50.0
1554650474,0.5,2.0000000000000004,0.5,10000.0,632111.0,49.0,49.0,52.0
-148007350,0.5,2.0000000000000004,0.5,10000.0,627890.0,48.0,49.0,50.0
452727359,0.5,2.0000000000000004,0.5,10000.0,629896.0,50.0,50.0,50.0
1390535701,0.9,0.04,0.5,10000.0,14646.0,66.0,47.0,66.0
-1554374934,0.9,0.04,0.5,10000.0,14210.0,67.0,46.0,67.0
-289822455,0.9,0.04,0.5,10000.0,14700.0,67.0,44.0,66.0
606483485,0.9,0.04,0.5,10000.0,14511.0,67.0,46.0,66.0
-337839479,0.9,0.04,0.5,10000.0,13987.0,68.0,47.0,67.0
1793549300,0.9,0.04,0.5,10000.0,14447.0,67.0,47.0,67.0
-1689231006,0.9,0.04,0.5,10000.0,14474.0,67.0,46.0,66.0
-1664470332,0.9,0.04,0.5,10000.0,14559.0,67.0,47.0,65.0
694110268,0.9,0.04,0.5,10000.0,14097.0,66.0,46.0,65.0
928338840,0.9,0.04,0.5,10000.0,14403.0,67.0,47.0,67.0
944424026,0.9,1.8000000000000005,0.5,10000.0,595683.0,51.0,50.0,49.0
739662629,0.9,1.8000000000000005,0.5,10000.0,587764.0,50.0,51.0,50.0
-627852086,0.9,1.8000000000000005,0.5,10000.0,596219.0,48.0,51.0,50.0
1135191319,0.9,1.8000000000000005,0.5,10000.0,590143.0,50.0,51.0,49.0
-173490176,0.9,1.8000000000000005,0.5,10000.0,591652.0,48.0,51.0,51.0
1024115362,0.9,1.8000000000000005,0.5,10000.0,585472.0,49.0,49.0,51.0
1902262980,0.9,1.8000000000000005,0.5,10000.0,594490.0,49.0,52.0,51.0
1710771696,0.9,1.8000000000000005,0.5,10000.0,586518.0,49.0,50.0,51.0
1779663924,0.9,1.8000000000000005,0.5,10000.0,576250.0,49.0,50.0,49.0
-2140799711,0.9,1.8000000000000005,0.5,10000.0,590194.0,51.0,49.0,50.0
-642178953,0.7000000000000001,0.09999999999999999,0.5,5000.0,16899.0,53.0,48.0,52.0
870712659,0.7000000000000001,0.09999999999999999,0.5,5000.0,18349.0,52.0,48.0,54.0
1742580365,0.7000000000000001,0.09999999999999999,0.5,5000.0,17132.0,52.0,49.0,52.0
-264443691,0.7000000000000001,0.09999999999999999,0.5,5000.0,17711.0,53.0,49.0,53.0
-214524812,0.7000000000000001,0.09999999999999999,0.5,5000.0,17586.0,51.0,50.0,53.0
722125248,0.7000000000000001,0.09999999999999999,0.5,5000.0,17415.0,52.0,49.0,53.0
-396815946,0.7000000000000001,0.09999999999999999,0.5,5000.0,17295.0,53.0,47.0,54.0
-1999594044,0.7000000000000001,0.09999999999999999,0.5,5000.0,16781.0,54.0,51.0,49.0
-1301699035,0.7000000000000001,0.09999999999999999,0.5,5000.0,17931.0,53.0,52.0,54.0
-1467638734,0.7000000000000001,0.09999999999999999,0.5,5000.0,17152.0,52.0,51.0,53.0
-1619218437,0.1,1.5000000000000002,0.5,10000.0,516534.0,50.0,49.0,49.0
-31431006,0.1,1.5000000000000002,0.5,10000.0,503871.0,51.0,51.0,50.0
-1990598428,0.1,1.5000000000000002,0.5,10000.0,517565.0,49.0,49.0,50.0
1508363827,0.1,1.5000000000000002,0.5,10000.0,519332.0,49.0,49.0,49.0
1472733563,0.1,1.5000000000000002,0.5,10000.0,531720.0,51.0,50.0,52.0
-247158170,0.1,1.5000000000000002,0.5,10000.0,501555.0,52.0,48.0,49.0
-1042769010,0.1,1.5000000000000002,0.5,10000.0,508305.0,52.0,51.0,49.0
-144540619,0.1,1.5000000000000002,0.5,10000.0,516172.0,49.0,49.0,49.0
-838345101,0.1,1.5000000000000002,0.5,10000.0,517611.0,51.0,50.0,50.0
1578322334,0.1,1.5000000000000002,0.5,10000.0,518885.0,49.0,51.0,51.0
-57129007,0.7000000000000001,1.6000000000000003,0.5,10000.0,554173.0,52.0,49.0,50.0
-2067356135,0.7000000000000001,1.6000000000000003,0.5,10000.0,554462.0,51.0,48.0,50.0
-1029761589,0.7000000000000001,1.6000000000000003,0.5,10000.0,551177.0,50.0,51.0,51.0
-1351841159,0.7000000000000001,1.6000000000000003,0.5,10000.0,543216.0,50.0,50.0,50.0
-2084912699,0.7000000000000001,1.6000000000000003,0.5,10000.0,549315.0,51.0,50.0,51.0
-214910727,0.7000000000000001,1.6000000000000003,0.5,10000.0,546159.0,50.0,52.0,50.0
418259492,0.7000000000000001,1.6000000000000003,0.5,10000.0,537446.0,51.0,48.0,50.0
-247624325,0.7000000000000001,1.6000000000000003,0.5,10000.0,545072.0,50.0,51.0,49.0
-1612278984,0.7000000000000001,1.6000000000000003,0.5,10000.0,544435.0,51.0,50.0,49.0
309258669,0.7000000000000001,1.6000000000000003,0.5,10000.0,547351.0,50.0,51.0,50.0
1026369475,0.9,0.02,0.5,10000.0,7298.0,76.0,50.0,74.0
-273953760,0.9,0.02,0.5,10000.0,7451.0,75.0,50.0,75.0
-1475946027,0.9,0.02,0.5,10000.0,7158.0,75.0,51.0,76.0
-1996965951,0.9,0.02,0.5,10000.0,7088.0,74.0,51.0,76.0
1526552856,0.9,0.02,0.5,10000.0,7218.0,76.0,52.0,75.0
247259752,0.9,0.02,0.5,10000.0,7231.0,73.0,53.0,75.0
2009692752,0.9,0.02,0.5,10000.0,7234.0,75.0,51.0,76.0
555654292,0.9,0.02,0.5,10000.0,7542.0,76.0,51.0,76.0
1472576131,0.9,0.02,0.5,10000.0,7413.0,76.0,51.0,76.0
1358549727,0.9,0.02,0.5,10000.0,7473.0,75.0,49.0,76.0
303348061,0.4,0.09,0.5,5000.0,15158.0,50.0,48.0,49.0
-747218605,0.4,0.09,0.5,5000.0,16086.0,50.0,51.0,45.0
-516610430,0.4,0.09,0.5,5000.0,15536.0,48.0,50.0,47.0
456161109,0.4,0.09,0.5,5000.0,15536.0,48.0,53.0,49.0
-2126944450,0.4,0.09,0.5,5000.0,15721.0,46.0,50.0,47.0
-1199654518,0.4,0.09,0.5,5000.0,16138.0,49.0,51.0,48.0
1222346149,0.4,0.09,0.5,5000.0,15797.0,51.0,51.0,48.0
-1631242331,0.4,0.09,0.5,5000.0,15241.0,47.0,52.0,47.0
1671170257,0.4,0.09,0.5,5000.0,15611.0,48.0,51.0,48.0
-507238027,0.4,0.09,0.5,5000.0,15204.0,50.0,52.0,48.0
762367232,0.1,0.8999999999999999,0.5,10000.0,306019.0,49.0,52.0,50.0
-1650750302,0.1,0.8999999999999999,0.5,10000.0,326642.0,48.0,51.0,49.0
286051417,0.1,0.8999999999999999,0.5,10000.0,319824.0,51.0,51.0,51.0
336109142,0.1,0.8999999999999999,0.5,10000.0,324130.0,49.0,52.0,49.0
-1527479754,0.1,0.8999999999999999,0.5,10000.0,311134.0,50.0,51.0,49.0
-487703209,0.1,0.8999999999999999,0.5,10000.0,313270.0,50.0,50.0,50.0
-94252334,0.1,0.8999999999999999,0.5,10000.0,321643.0,50.0,50.0,50.0
-571381107,0.1,0.8999999999999999,0.5,10000.0,325464.0,49.0,50.0,49.0
546357436,0.1,0.8999999999999999,0.5,10000.0,313240.0,49.0,51.0,50.0
-240996038,0.1,0.8999999999999999,0.5,10000.0,314846.0,50.0,50.0,52.0
1854719923,0.2,2.0000000000000004,0.5,5000.0,304877.0,51.0,51.0,50.0
-1966115310,0.2,2.0000000000000004,0.5,5000.0,306647.0,50.0,50.0,49.0
1482144355,0.2,2.0000000000000004,0.5,5000.0,302425.0,51.0,51.0,49.0
1008675275,0.2,2.0000000000000004,0.5,5000.0,304845.0,50.0,50.0,52.0
-1642802556,0.2,2.0000000000000004,0.5,5000.0,304934.0,49.0,49.0,50.0
-621375735,0.2,2.0000000000000004,0.5,5000.0,299507.0,51.0,49.0,50.0
-975633497,0.2,2.0000000000000004,0.5,5000.0,302463.0,51.0,51.0,50.0
-1945181089,0.2,2.0000000000000004,0.5,5000.0,304479.0,53.0,50.0,48.0
795854273,0.2,2.0000000000000004,0.5,5000.0,306161.0,50.0,49.0,49.0
-2041180936,0.2,2.0000000000000004,0.5,5000.0,304470.0,52.0,51.0,50.0
-1785866552,0.30000000000000004,0.09,0.5,10000.0,31765.0,47.0,54.0,48.0
-1810675098,0.30000000000000004,0.09,0.5,10000.0,31022.0,46.0,52.0,47.0
453054654,0.30000000000000004,0.09,0.5,10000.0,31314.0,46.0,50.0,48.0
947896813,0.30000000000000004,0.09,0.5,10000.0,31939.0,46.0,52.0,47.0
1422932241,0.30000000000000004,0.09,0.5,10000.0,31565.0,48.0,51.0,46.0
-1155314638,0.30000000000000004,0.09,0.5,10000.0,31163.0,46.0,51.0,47.0
60197552,0.30000000000000004,0.09,0.5,10000.0,31519.0,47.0,51.0,48.0
1602594625,0.30000000000000004,0.09,0.5,10000.0,31933.0,48.0,51.0,47.0
2055696296,0.30000000000000004,0.09,0.5,10000.0,31939.0,46.0,50.0,46.0
63716436,0.30000000000000004,0.09,0.5,10000.0,31559.0,48.0,52.0,47.0
1857793769,0.5,0.30000000000000004,0.5,10000.0,104738.0,50.0,52.0,49.0
123535189,0.5,0.30000000000000004,0.5,10000.0,103015.0,50.0,50.0,49.0
-1722771067,0.5,0.30000000000000004,0.5,10000.0,103689.0,51.0,49.0,50.0
-475515852,0.5,0.30000000000000004,0.5,10000.0,105303.0,51.0,52.0,50.0
309624337,0.5,0.30000000000000004,0.5,10000.0,105499.0,51.0,50.0,49.0
-1455189329,0.5,0.30000000000000004,0.5,10000.0,107332.0,50.0,50.0,50.0
1927017725,0.5,0.30000000000000004,0.5,10000.0,101186.0,48.0,51.0,50.0
568858535,0.5,0.30000000000000004,0.5,10000.0,106963.0,49.0,49.0,50.0
2136935647,0.5,0.30000000000000004,0.5,10000.0,104992.0,48.0,49.0,51.0
982806523,0.5,0.30000000000000004,0.5,10000.0,107811.0,50.0,49.0,49.0
520242866,0.2,0.07,0.5,5000.0,12009.0,43.0,52.0,41.0
498860129,0.2,0.07,0.5,5000.0,12305.0,42.0,54.0,43.0
-772070787,0.2,0.07,0.5,5000.0,12381.0,44.0,54.0,42.0
1047377830,0.2,0.07,0.5,5000.0,12342.0,44.0,54.0,43.0
-53006810,0.2,0.07,0.5,5000.0,12205.0,43.0,51.0,45.0
-889607680,0.2,0.07,0.5,5000.0,12345.0,43.0,55.0,42.0
-262639929,0.2,0.07,0.5,5000.0,12680.0,44.0,55.0,42.0
344192136,0.2,0.07,0.5,5000.0,12382.0,43.0,52.0,42.0
-1380920270,0.2,0.07,0.5,5000.0,11998.0,42.0,53.0,41.0
-1059493236,0.2,0.07,0.5,5000.0,12163.0,45.0,51.0,42.0
2056778149,0.6,0.09,0.5,5000.0,15365.0,53.0,51.0,52.0
1572852130,0.6,0.09,0.5,5000.0,15135.0,53.0,50.0,54.0
457220963,0.6,0.09,0.5,5000.0,15604.0,53.0,50.0,53.0
-1001792955,0.6,0.09,0.5,5000.0,15687.0,50.0,50.0,50.0
-2013070159,0.6,0.09,0.5,5000.0,15320.0,53.0,51.0,53.0
-2021978468,0.6,0.09,0.5,5000.0,15794.0,50.0,49.0,50.0
-197495192,0.6,0.09,0.5,5000.0,15232.0,51.0,49.0,51.0
-1193961384,0.6,0.09,0.5,5000.0,15665.0,52.0,48.0,51.0
-482131652,0.6,0.09,0.5,5000.0,15490.0,52.0,50.0,54.0
